

STATION ID,NUM BIKES AVAILABLE,NUM BIKES DISABLED,NUM DOCKS AVAILABLE,NUM DOCKS DISABLED,IS INSTALLED,IS RENTING,IS RETURNING,LAST REPORTED,EIGHTD HAS AVAILABLE KEYS
"3070",7,"",16,"",1,1,1,"1473906504",""
"3071",17,2,"","",1,1,1,"1473904454",""
"3072",14,"",10,"",1,1,1,"1473906069",""
"3073",6,1,20,"",1,1,1,"1473906544",""
"3074",8,2,21,"",1,1,1,"1473906286",""
"3075","","",33,"",1,1,1,"1473903148",""
"3076",6,"",18,"",1,1,1,"1473905421",""
"3077",6,1,26,"",1,1,1,"1473906977",""
"3078","",2,25,"",1,1,1,"1473901515",""
"3079",18,"",6,"",1,1,1,"1473906238",""
"3080",6,"",15,"",1,1,1,"1473906296",""
"3081",4,"",19,"",1,1,1,"1473907015",""
"3082",7,"",18,"",1,1,1,"1473905764",""
"3083",6,1,23,"",1,1,1,"1473902722",""
"3084",11,"",8,"",1,1,1,"1473906318",""
"3085",11,"",14,"",1,1,1,"1473905659",""
"3086",3,1,21,"",1,1,1,"1473906723",""
"3087",15,1,20,"",1,1,1,"1473906589",""
"3088",14,"",5,"",1,1,1,"1473905476",""
"3089",1,"",20,"",1,1,1,"1473902913",""
"3090","",2,29,"",1,1,1,"1473904101",""
"3091",4,"",27,"",1,1,1,"1473907014",""
"3092",1,"",26,"",1,1,1,"1473906044",""
"3093",1,"",27,"",1,1,1,"1473907122",""
"3094",8,"",10,"",1,1,1,"1473906547",""
"3095",11,"",12,"",1,1,1,"1473901176",""
"3096",16,"",23,"",1,1,1,"1473906570",""
"3098",16,"",27,"",1,1,1,"1473904549",""
"3099",2,"",17,"",1,1,1,"1473906863",""
"3100",16,"",22,1,1,1,1,"1473905777",""
"3101",3,"",24,"",1,1,1,"1473904955",""
"3102",8,2,17,"",1,1,1,"1473906809",""
"3103",1,1,25,"",1,1,1,"1473907021",""
"3105",4,1,19,"",1,1,1,"1473904389",""
"3106",16,1,2,"",1,1,1,"1473904657",""
"3107",17,"",22,"",1,1,1,"1473907071",""
"3108",16,1,7,"",1,1,1,"1473906419",""
"3109",24,2,5,"",1,1,1,"1473906048",""
"3110",11,"",16,"",1,1,1,"1473906001",""
"3111",3,"",22,"",1,1,1,"1473905204",""
"3112",16,1,16,"",1,1,1,"1473906906",""
"3113",4,"",23,"",1,1,1,"1473905009",""
"3114",1,"",22,"",1,1,1,"1473906609",""
"3115",16,"",18,"",1,1,1,"1473906257",""
"3116",20,"",15,"",1,1,1,"1473906068",""
"3117",11,"",16,"",1,1,1,"1473905522",""
"3118",11,"",19,"",1,1,1,"1473907032",""
"3119",15,"",30,"",1,1,1,"1473906633",""
"3120",11,"",9,"",1,1,1,"1473906060",""
"3121","","",27,"",1,1,1,"1473891249",""
"3122",29,1,1,"",1,1,1,"1473904096",""
"3123",6,"",21,"",1,1,1,"1473899485",""
"3124",26,1,"","",1,1,1,"1473905873",""
"3125",11,"",12,"",1,1,1,"1473906412",""
"3126",3,"",31,"",1,1,1,"1473904484",""
"3127",6,"",29,"",1,1,1,"1473899770",""
"3128",14,"",9,"",1,1,1,"1473895453",""
"3129",25,1,5,"",1,1,1,"1473907089",""
"3131","","",31,"",1,1,1,"1473904159",""
"3132","","",35,"",1,1,1,"1473901843",""
"3134",1,2,48,"",1,1,1,"1473906276",""
"3135",29,1,11,"",1,1,1,"1473904468",""
"3137",4,"",26,1,1,1,1,"1473905109",true
"3139","","","","",1,"","","0",""
"3140",54,"",1,"",1,1,1,"1473906406",""
"3141",23,2,34,"",1,1,1,"1473906566",""
"3142",11,"",30,"",1,1,1,"1473907099",""
"3143","",3,44,"",1,1,1,"1473906222",true
"3144",11,1,34,"",1,1,1,"1473906522",""
"3145",21,2,36,"",1,1,1,"1473905411",""
"3146",23,"",24,"",1,1,1,"1473905907",""
"3147","","",39,"",1,1,1,"1473906401",""
"3148",28,"",3,"",1,1,1,"1473906430",""
"3150",19,1,35,"",1,1,1,"1473905393",""
"3151",43,"","","",1,1,1,"1473907053",""
"3152",11,1,15,"",1,1,1,"1473907001",""
"3153",12,"",25,"",1,1,1,"1473907133",""
"3154","","","",23,1,"","","1472122935",""
"3155",1,1,37,"",1,1,1,"1473906162",""
"3156",17,"",22,"",1,1,1,"1473905851",""
"3157",19,2,26,"",1,1,1,"1473906681",""
"3158","","",31,"",1,1,1,"1473906489",""
"3159",1,2,28,"",1,1,1,"1473906702",""
"3160",4,2,33,"",1,1,1,"1473905367",true
"3161",32,"",27,"",1,1,1,"1473905145",""
"3162",17,"",22,"",1,1,1,"1473906881",""
"3163",1,2,40,"",1,1,1,"1473906923",true
"3164",33,"",34,"",1,1,1,"1473907115",""
"3165",12,"",39,"",1,1,1,"1473905831",true
"3166",27,"",14,"",1,1,1,"1473905254",""
"3167",26,"",29,"",1,1,1,"1473906621",""
"3168",6,3,22,"",1,1,1,"1473906618",true
"3169",11,2,46,"",1,1,1,"1473907094",""
"3170",10,1,24,"",1,1,1,"1473906530",""
"3171",8,3,28,"",1,1,1,"1473906962",""
"3172",22,1,4,"",1,1,1,"1473907044",""
"3173",46,2,15,"",1,1,1,"1473906956",""
"3175",8,"",23,"",1,1,1,"1473906870",""
"3176",13,2,28,"",1,1,1,"1473906558",""
"3177",51,2,10,"",1,1,1,"1473907012",""
"3178",17,"",42,"",1,1,1,"1473905700",""
"3179",5,"",18,"",1,1,1,"1473904950",""
"3180",13,"",18,"",1,1,1,"1473905493",""
"3182",35,"",7,"",1,1,1,"1473905432",""
"3183",1,1,28,"",1,1,1,"1473906829",""
"3184",8,"",6,"",1,1,1,"1473906601",""
"3185",7,2,13,"",1,1,1,"1473906499",""
"3186","","",42,"",1,1,1,"1473906359",""
"3187",9,1,12,"",1,1,1,"1473906725",""
"3188",5,"",13,"",1,1,1,"1473899006",""
"3189",12,"",2,"",1,1,1,"1473892759",""
"3190",7,"",11,"",1,1,1,"1473886814",""
"3191",13,1,4,"",1,1,1,"1473843702",""
"3192",21,1,"","",1,1,1,"1473901174",""
"3193",12,1,5,"",1,1,1,"1473901940",""
"3194",7,1,6,"",1,1,1,"1473906523",""
"3195","",1,33,"",1,1,1,"1473905328",""
"3196",6,1,11,"",1,1,1,"1473901970",""
"3197",4,1,13,"",1,1,1,"1473899094",""
"3198",8,2,8,"",1,1,1,"1473904229",""
"3199",1,1,12,"",1,1,1,"1473904889",""
"3200",13,1,4,"",1,1,1,"1473895066",""
"3201",5,"",13,"",1,1,1,"1473905661",""
"3202",1,"",17,"",1,1,1,"1473906869",""
"3203",17,1,8,"",1,1,1,"1473907104",""
"3205",12,"",10,"",1,1,1,"1473903128",""
"3206","","",26,"",1,1,1,"1473905710",""
"3207",10,"",16,"",1,1,1,"1473905242",""
"3209",7,1,14,"",1,1,1,"1473903642",""
"3210",6,2,10,"",1,1,1,"1473904228",""
"3211",13,3,6,"",1,1,1,"1473906808",""
"3212",7,1,14,"",1,1,1,"1473905171",""
"3213",16,"",5,"",1,1,1,"1473905875",""
"3214",22,"","","",1,1,1,"1473906926",""
"3215",9,1,8,"",1,1,1,"1473901260",""
"3216",4,1,13,"",1,1,1,"1473906040",""
"3217",6,2,10,"",1,1,1,"1473876322",""
"3220",6,"",12,"",1,1,1,"1473900013",""
"3221","",1,26,"",1,1,1,"1473895308",""
"3223",5,"",50,"",1,1,1,"1473906679",""
"3224","",2,37,"",1,1,1,"1473906915",""
"3225",11,"",3,"",1,1,1,"1473906069",""
"3226",5,1,39,"",1,1,1,"1473904812",true
"3230","","",7,"",1,"","","1473892857",""
"3231",1,"",58,"",1,1,1,"1473905826",""
"3232",9,"",22,"",1,1,1,"1473906358",""
"3233","",3,36,"",1,1,1,"1473901855",""
"3235","",3,28,"",1,1,1,"1473898386",""
"3236",30,1,2,"",1,1,1,"1473907074",""
"3237",16,"",9,"",1,1,1,"1473904498",""
"3238",21,"",16,"",1,1,1,"1473907119",""
"3241",7,"",12,"",1,1,1,"1473906773",""
"3242","",1,38,"",1,1,1,"1473901244",""
"3243",12,"",17,"",1,1,1,"1473906738",""
"3244",5,"",26,"",1,1,1,"1473907022",""
"3246",3,1,35,"",1,1,1,"1473906922",""
"3249",2,"",13,"",1,1,1,"1473906721",""
"3254",27,"",2,"",1,1,1,"1473881135",""
"3255",63,1,3,"",1,1,1,"1473907076",""
"3256",19,"",3,"",1,1,1,"1473897213",""
"3258",6,"",31,"",1,1,1,"1473906958",""
"3259",11,3,13,"",1,1,1,"1473906662",""
"3260",3,"",28,"",1,1,1,"1473906738",""
"3263",5,3,51,"",1,1,1,"1473907125",""
"3264",3,"",40,"",1,1,1,"1473905553",""
"3265",30,1,"","",1,1,1,"1473906504",""
"3267",14,"","","",1,1,1,"1473905690",""
"3268",12,1,1,"",1,1,1,"1473899436",""
"3269","","","","","","","","0",""
"3270",9,"",5,"",1,1,1,"1473905250",""
"3271","","",3,"",1,"","","1473345957",""
"3272",3,2,1,8,1,1,1,"1473907121",""
"3273",11,"",7,"",1,1,1,"1473906903",""
"3274",6,"",8,"",1,1,1,"1473895544",""
"3275",3,1,10,"",1,1,1,"1473906682",""
"3276",22,"",4,"",1,1,1,"1473905246",""
"3277","","","","","","","","0",""
"3278",12,1,"",1,1,1,1,"1473897960",""
"3279",12,1,5,"",1,1,1,"1473904579",""
"3280","","","","","","","","0",""
"3281",2,"",12,"",1,1,1,"1473896116",""
"3282",6,"",32,"",1,1,1,"1473905193",true
"3283",13,"",34,"",1,1,1,"1473906715",""
"3284","","",41,"",1,1,1,"1473905043",""
"3285",4,2,37,"",1,1,1,"1473906598",""
"3286",19,3,17,"",1,1,1,"1473907125",""
"3287",20,1,26,"",1,1,1,"1473906705",""
"3288",16,1,22,"",1,1,1,"1473906920",""
"3289",12,1,22,"",1,1,1,"1473907030",""
"3290",10,1,24,"",1,1,1,"1473905282",""
"3291",10,"",29,"",1,1,1,"1473905473",""
"3292",10,2,31,"",1,1,1,"1473905717",true
"3293",7,"",17,"",1,1,1,"1473906680",""
"3294",5,"",30,"",1,1,1,"1473906463",""
"3295",15,"",44,"",1,1,1,"1473906365",true
"3296","","","","","","","","0",""
"3297","",1,20,"",1,1,1,"1473905037",""
"3298",2,3,18,"",1,1,1,"1473906561",""
"3299","","","","","","","","0",""
"3300",7,"",18,"",1,1,1,"1473905620",""
"3301",13,"",26,"",1,1,1,"1473906935",""
"3302",1,"",22,"",1,1,1,"1473888607",""
"3303",13,1,11,"",1,1,1,"1473901678",""
"3304",5,"",22,"",1,1,1,"1473906178",""
"3305",16,"",23,"",1,1,1,"1473906274",""
"3306",5,"",18,"",1,1,1,"1473904625",""
"3307",19,"",12,"",1,1,1,"1473906531",""
"3308",21,"",6,"",1,1,1,"1473907038",""
"3309",5,1,24,"",1,1,1,"1473904312",""
"3310",5,"",18,1,1,1,1,"1473906720",""
"3311",12,"",9,"",1,1,1,"1473907036",""
"3312",36,3,"","",1,1,1,"1473906842",""
"3313",7,1,21,"",1,1,1,"1473905052",""
"3314",2,3,26,"",1,1,1,"1473906766",""
"3315",22,1,"","",1,1,1,"1473902400",""
"3316",7,"",40,"",1,1,1,"1473906884",""
"3317",18,"",6,"",1,1,1,"1473905761",""
"3318","","","","","","","","0",""
"3319",8,1,9,"",1,1,1,"1473904208",""
"3320",16,1,14,"",1,1,1,"1473904503",""
"3321",11,1,13,"",1,1,1,"1473903832",""
"3322",16,"",9,"",1,1,1,"1473904440",""
"3323",28,3,28,"",1,1,1,"1473905014",""
"3324",18,"",7,"",1,1,1,"1473906403",""
"3325",20,1,10,"",1,1,1,"1473906777",""
"3326",19,"",2,"",1,1,1,"1473897349",""
"3327",2,"",25,"",1,1,1,"1473895896",""
"3328",7,20,12,"",1,1,1,"1473903071",""
"3329",5,1,21,"",1,1,1,"1473906943",""
"3330",15,"",4,"",1,1,1,"1473900308",""
"3331",7,"",28,"",1,1,1,"1473906236",""
"3332","","","","","","","","0",""
"3333",15,1,4,1,1,1,1,"1473896554",""
"3335",28,"","","",1,1,1,"1473898048",""
"3336",3,"",38,"",1,1,1,"1473907027",""
"3337","","","","","","","","0",""
"3338","","",31,"",1,1,1,"1473905252",""
"3339",1,"",21,1,1,1,1,"1473905415",""
"3340",20,1,"","",1,1,1,"1473904846",""
"3341",12,"",47,"",1,1,1,"1473905270",""
"3342",20,"",3,"",1,1,1,"1473905183",""
"3343",4,"",19,"",1,1,1,"1473904885",""
"3344",14,"",5,"",1,1,1,"1473905977",""
"3345",11,1,23,"",1,1,1,"1473905478",""
"3346","","","","","","","","0",""
"3347",20,"",1,"",1,1,1,"1473902466",""
"3348",13,"",2,"",1,1,1,"1473899786",""
"3349",3,1,26,"",1,1,1,"1473906391",""
"3350",18,2,19,"",1,1,1,"1473906716",""
"3351",22,1,2,"",1,1,1,"1473904111",""
"3352","","","","","","","","0",""
"3353",22,"",2,"",1,1,1,"1473898498",""
"3354",13,"",18,"",1,1,1,"1473905414",""
"3355","",1,24,"",1,1,1,"1473903272",""
"3356",6,1,14,"",1,1,1,"1473906105",""
"3357",14,"",21,"",1,1,1,"1473906858",""
"3358","","","","","","","","0",""
"3359",1,1,33,"",1,1,1,"1473903665",""
"3360","","","","","","","","0",""
"3361",7,1,15,"",1,1,1,"1473906478",""
"3362","","","","","","","","0",""
"3363",4,"",29,"",1,1,1,"1473905919",""
"3364",18,"",9,"",1,1,1,"1473906887",""
"3365",8,"",19,"",1,1,1,"1473907088",""
"3366",9,"",10,"",1,1,1,"1473906668",""
"3367",3,"",32,"",1,1,1,"1473897674",""
"3368",24,"",6,"",1,1,1,"1473905908",""
"3369","","","","","","","","0",""
"3370",4,"",21,"",1,1,1,"1473905228",""
"3371","","","","","","","","0",""
"3372","","","","","","","","0",""
"3373",22,"",5,"",1,1,1,"1473906657",""
"3374",18,2,16,"",1,1,1,"1473905538",""
"3375","","","","","","","","0",""
"3376","","","","","","","","0",""
"3377",23,"",2,"",1,1,1,"1473906669",""
"3378",1,"",27,"",1,1,1,"1473903531",""
"3379",1,"",34,"",1,1,1,"1473902958",""
"3381",9,2,10,"",1,1,1,"1473903756",""
"3382",11,"",20,"",1,1,1,"1473904527",""
"3383","","",25,"",1,1,1,"1473906212",""
"3384",6,"",19,"",1,1,1,"1473903097",""
"3386",4,"",23,"",1,1,1,"1473903084",""
"3387",10,"",15,"",1,1,1,"1473904502",""
"3388",21,2,2,"",1,1,1,"1473904047",""
"3389",10,"",18,"",1,1,1,"1473906065",""
"3390",17,2,5,"",1,1,1,"1473906862",""
"3391",23,"",2,"",1,1,1,"1473907088",""
"3392",16,1,2,"",1,1,1,"1473900129",""
"3393",19,"","","",1,1,1,"1473895465",""
"3394",15,"",6,"",1,1,1,"1473904791",""
"3395",12,"",7,"",1,1,1,"1473903494",""
"3396",9,1,15,"",1,1,1,"1473904163",""
"3397",17,"",8,"",1,1,1,"1473905218",""
"3398",8,"",15,"",1,1,1,"1473904518",""
"3399","","","","","","","","0",""
"3400",22,1,1,"",1,1,1,"1473906186",""
"3401",11,"",8,"",1,1,1,"1473903424",""
"3402","",2,21,"",1,1,1,"1473900877",""
"3403",24,"",7,"",1,1,1,"1473904379",""
"3404",15,1,11,"",1,1,1,"1473906430",""
"3405",15,"",8,"",1,1,1,"1473905686",""
"3407","","","","","","","","0",""
"3408",18,1,8,"",1,1,1,"1473906984",""
"3409","","","","","","","","0",""
"3410",3,"",28,"",1,1,1,"1473906358",""
"3411",7,"",20,"",1,1,1,"1473904625",""
"3412",7,1,19,"",1,1,1,"1473906940",""
"3413",17,"",5,"",1,1,1,"1473901310",""
"3414","","","","","","","","0",""
"3415",18,"",7,"",1,1,1,"1473906139",""
"3416",1,2,14,"",1,1,1,"1473906291",""
"3417",10,"",17,"",1,1,1,"1473905252",""
"3418",1,1,31,"",1,1,1,"1473905640",""
"3419",16,1,10,"",1,1,1,"1473906766",""
"3420",12,1,8,"",1,1,1,"1473907066",""
"3421",20,"",3,"",1,1,1,"1473906996",""
"3422",20,1,"","",1,1,1,"1473903185",""
"3423",14,"",15,"",1,1,1,"1473904078",""
"3424",3,"",24,"",1,1,1,"1473902109",""
"3425",14,"",19,"",1,1,1,"1473906120",""
"3427","",1,39,"",1,1,1,"1473905616",""
"3428","","",25,"",1,1,1,"1473906983",""
"3429",4,1,34,"",1,1,1,"1473906262",""
"3430",10,"",7,1,1,1,1,"1473906895",""
"3431",3,"",23,"",1,1,1,"1473906999",""

STATION ID,NUM BIKES AVAILABLE,NUM BIKES DISABLED,NUM DOCKS AVAILABLE,NUM DOCKS DISABLED,IS INSTALLED,IS RENTING,IS RETURNING,LAST REPORTED,EIGHTD HAS AVAILABLE KEYS
"72",27,1,11,"",1,1,1,"1473908633",""
"79",4,"",29,"",1,1,1,"1473908551",""
"82",10,1,16,"",1,1,1,"1473907476",""
"83",21,1,40,"",1,1,1,"1473908319",""
"116",1,"",38,"",1,1,1,"1473908212",""
"119",12,"",7,"",1,1,1,"1473905191",""
"120",9,1,9,"",1,1,1,"1473906726",""
"127",30,1,"","",1,1,1,"1473908373",""
"128",7,1,22,"",1,1,1,"1473908243",""
"137","","",46,"",1,1,1,"1473902673",""
"143","","",24,"",1,1,1,"1473903646",""
"144",18,"",1,"",1,1,1,"1473907764",""
"146",17,1,21,"",1,1,1,"1473908575",""
"147",6,1,26,"",1,1,1,"1473908636",""
"150",29,1,1,"",1,1,1,"1473908558",""
"151",9,2,22,"",1,1,1,"1473908448",""
"152",9,1,19,"",1,1,1,"1473907341",""
"153","",1,54,"",1,1,1,"1473903089",""
"157",8,"",15,"",1,1,1,"1473908302",""
"161",25,1,9,"",1,1,1,"1473908368",""
"164",3,1,43,"",1,1,1,"1473907602",""
"167",1,1,43,"",1,1,1,"1473908624",""
"168","","",47,"",1,1,1,"1473907075",""
"173","",2,49,"",1,1,1,"1473908458",""
"174",29,1,"","",1,1,1,"1473908096",""
"195",2,1,42,"",1,1,1,"1473907998",""
"212","",3,25,"",1,1,1,"1473907172",""
"216",14,"",9,"",1,1,1,"1473907762",""
"217",19,"",20,"",1,1,1,"1473907851",true
"223","","","","",1,"","","0",""
"224","","",31,"",1,1,1,"1473908047",""
"225","","",37,"",1,1,1,"1473908137",true
"228","",1,54,"",1,1,1,"1473905751",""
"229",3,2,18,"",1,1,1,"1473907950",""
"232",4,1,18,"",1,1,1,"1473906737",""
"236",39,"","","",1,1,1,"1473907922",""
"237",34,2,3,"",1,1,1,"1473908304",""
"238",29,1,1,"",1,1,1,"1473908105",""
"239",6,"",25,"",1,1,1,"1473908040",""
"241",12,1,10,"",1,1,1,"1473908578",""
"242",8,1,14,"",1,1,1,"1473907671",""
"243",8,"",23,"",1,1,1,"1473908303",""
"244",28,"",3,"",1,1,1,"1473907999",""
"245",10,"",13,"",1,1,1,"1473908184",""
"247",20,"","","",1,1,1,"1473908645",""
"248",2,"",21,"",1,1,1,"1473908164",""
"249",2,"",25,"",1,1,1,"1473908237",""
"251",9,2,16,"",1,1,1,"1473908602",""
"252",28,"",5,"",1,1,1,"1473908429",""
"253",1,3,51,"",1,1,1,"1473907394",""
"254",7,"",24,"",1,1,1,"1473908277",""
"257",3,"",36,"",1,1,1,"1473908640",""
"258",4,"",19,"",1,1,1,"1473908374",""
"259",1,1,37,"",1,1,1,"1473908047",""
"260","","",35,"",1,"","","1473824391",""
"261",13,1,13,"",1,1,1,"1473907722",""
"262",11,"",13,"",1,1,1,"1473908451",""
"263","",3,42,"",1,1,1,"1473908013",""
"264",7,"",20,"",1,1,1,"1473908541",""
"265",26,"",9,"",1,1,1,"1473908633",""
"266",24,"","","",1,1,1,"1473907675",""
"267","","",56,1,1,1,1,"1473904745",""
"268","",1,26,"",1,1,1,"1473907852",""
"270",23,"","","",1,1,1,"1473906924",""
"274",11,"",20,"",1,1,1,"1473907249",""
"275",16,"",3,"",1,1,1,"1473906675",""
"276",13,"",12,"",1,1,1,"1473908632",""
"278",14,3,2,"",1,1,1,"1473907222",""
"279",11,1,24,"",1,1,1,"1473908540",""
"280",5,1,25,"",1,1,1,"1473908408",""
"281","",1,58,"",1,1,1,"1473906817",true
"282",25,"",2,"",1,1,1,"1473906217",""
"284",15,4,24,"",1,1,1,"1473908604",""
"285","",1,46,"",1,1,1,"1473908401",true
"289",15,"",4,"",1,1,1,"1473903586",""
"291",17,"",3,"",1,1,1,"1473908455",""
"295",22,"",2,"",1,1,1,"1473907335",""
"296",14,"",21,"",1,1,1,"1473908340",""
"297",16,2,9,"",1,1,1,"1473908517",""
"298",8,"",27,"",1,1,1,"1473906995",""
"301",34,1,2,"",1,1,1,"1473908577",""
"302",22,"",1,"",1,1,1,"1473908038",""
"303","",1,30,"",1,1,1,"1473904203",""
"304",17,1,18,"",1,1,1,"1473907963",true
"305",1,2,30,"",1,1,1,"1473907268",""
"306",7,"",30,"",1,1,1,"1473908225",""
"307",27,2,"","",1,1,1,"1473907802",""
"308",11,2,14,"",1,1,1,"1473907534",""
"309","",2,39,"",1,1,1,"1473907108",""
"310",1,2,33,"",1,1,1,"1473907969",""
"311",19,"",12,"",1,1,1,"1473908254",""
"312",26,1,4,"",1,1,1,"1473908618",""
"313",22,"",1,"",1,1,1,"1473906708",""
"315",1,1,27,"",1,1,1,"1473903092",""
"316",13,"",30,"",1,1,1,"1473908359",""
"317",26,1,"","",1,1,1,"1473904540",""
"319","","",33,"",1,1,1,"1473906069",""
"320",29,1,9,"",1,1,1,"1473906622",""
"321","",1,26,"",1,1,1,"1473906711",""
"322",4,1,26,"",1,1,1,"1473905151",""
"323",2,3,34,"",1,1,1,"1473907306",""
"324",10,3,38,"",1,1,1,"1473908295",""
"325",28,1,6,"",1,1,1,"1473907576",""
"326",22,3,2,"",1,1,1,"1473908585",""
"327",7,2,30,"",1,1,1,"1473908188",true
"328","","","","",1,"","","0",""
"329",3,2,26,"",1,1,1,"1473908459",""
"330","",2,37,"",1,1,1,"1473906336",""
"331",15,1,11,"",1,1,1,"1473908326",""
"332",21,"",3,"",1,1,1,"1473908041",""
"334",4,2,25,"",1,1,1,"1473908509",""
"335",1,"",26,"",1,1,1,"1473907648",""
"336",23,"",13,"",1,1,1,"1473908288",""
"337",1,"",36,"",1,1,1,"1473908101",""
"339",18,"",6,"",1,1,1,"1473905681",""
"340",19,4,4,"",1,1,1,"1473908448",""
"341",17,1,1,"",1,1,1,"1473907495",""
"342",25,2,2,"",1,1,1,"1473908234",""
"343",13,"",10,"",1,1,1,"1473908604",""
"344",5,"",18,"",1,1,1,"1473908507",""
"345",10,1,24,"",1,1,1,"1473907778",""
"346",24,1,2,"",1,1,1,"1473907831",""
"347",4,1,30,"",1,1,1,"1473908267",""
"348",8,3,31,"",1,1,1,"1473907854",""
"349",23,"","","",1,1,1,"1473906535",""
"350",27,"",1,"",1,1,1,"1473908621",""
"351","",1,38,"",1,1,1,"1473908624",""
"352","","","",3,1,"","","1472815994",""
"353",6,"",21,"",1,1,1,"1473905681",""
"354",23,"","","",1,1,1,"1473906831",""
"355",6,1,36,"",1,1,1,"1473907215",""
"356",6,"",17,"",1,1,1,"1473908579",""
"357","",1,26,"",1,1,1,"1473905322",""
"358",36,"","","",1,1,1,"1473908056",""
"359","",1,54,"",1,1,1,"1473903977",""
"360",6,"",33,"",1,1,1,"1473907268",""
"361",36,1,6,"",1,1,1,"1473908661",""
"362","","",57,"",1,1,1,"1473897885",""
"363",43,"",6,"",1,1,1,"1473908477",""
"364",14,"",13,"",1,1,1,"1473908248",""
"365",16,1,14,"",1,1,1,"1473907076",""
"366",33,"","","",1,1,1,"1473907405",""
"367",1,2,31,"",1,1,1,"1473907917",""
"368",27,1,11,"",1,1,1,"1473908497",true
"369",28,"",7,"",1,1,1,"1473907377",""
"372",15,1,11,"",1,1,1,"1473907981",""
"373",12,"",7,"",1,1,1,"1473901635",""
"376",2,2,38,1,1,1,1,"1473907910",""
"377",37,3,7,"",1,1,1,"1473908573",""
"379",10,1,30,1,1,1,1,"1473908654",""
"380",39,"","","",1,1,1,"1473908275",""
"382",1,5,30,"",1,1,1,"1473908467",""
"383",26,1,12,"",1,1,1,"1473908484",""
"384",18,"",13,"",1,1,1,"1473908271",""
"385",8,"",20,1,1,1,1,"1473908602",""
"386",2,2,39,"",1,1,1,"1473908047",""
"387",4,3,32,"",1,1,1,"1473908276",true
"388",14,"",21,"",1,1,1,"1473908492",""
"389",12,"",15,"",1,1,1,"1473908101",""
"390",2,1,28,"",1,1,1,"1473907066",""
"391","",1,30,"",1,1,1,"1473908016",""
"392","","","","",1,"","","0",""
"393",25,1,5,"",1,1,1,"1473908372",""
"394",16,"",16,"",1,1,1,"1473907742",""
"395",5,"",25,"",1,1,1,"1473908171",""
"396",10,1,14,"",1,1,1,"1473907853",""
"397",18,"",9,"",1,1,1,"1473908553",""
"398",5,1,25,"",1,1,1,"1473908504",""
"399",11,"",16,"",1,1,1,"1473908238",""
"400",14,1,"","",1,1,1,"1473902871",""
"401",32,"",10,"",1,1,1,"1473908561",""
"402","",1,40,"",1,1,1,"1473907464",""
"405",14,1,25,"",1,1,1,"1473907784",""
"406",12,1,21,"",1,1,1,"1473907945",""
"407","","",37,"",1,1,1,"1473908405",""
"408",22,1,"","",1,1,1,"1473906288",""
"409",10,"",9,"",1,1,1,"1473906468",""
"410",33,2,"","",1,1,1,"1473907348",""
"411",17,"",5,1,1,1,1,"1473906180",""
"412",3,1,25,"",1,1,1,"1473908613",""
"414",5,"",19,"",1,1,1,"1473907374",""
"415",8,1,32,1,1,1,1,"1473908376",""
"416",8,"",23,"",1,1,1,"1473908614",""
"417",4,1,18,"",1,1,1,"1473908532",""
"418",13,1,9,"",1,1,1,"1473907012",""
"419",18,"",5,"",1,1,1,"1473907947",""
"420",14,"",9,"",1,1,1,"1473906329",""
"421",16,"",3,"",1,1,1,"1473906876",""
"422",4,"",51,"",1,1,1,"1473907287",""
"423",10,"",29,"",1,1,1,"1473908032",""
"426",1,"",30,"",1,1,1,"1473908609",true
"427",13,"",34,"",1,1,1,"1473908195",""
"428","","",31,"",1,"","","1473159738",""
"430","",1,26,"",1,1,1,"1473907363",""
"432","","","","",1,"","","0",""
"433",36,1,2,"",1,1,1,"1473908097",""
"434",9,1,17,"",1,1,1,"1473907538",""
"435",5,1,41,"",1,1,1,"1473908629",true
"436",7,"",20,"",1,1,1,"1473907266",""
"437",10,"",14,"",1,1,1,"1473908602",""
"438",25,1,1,"",1,1,1,"1473908492",""
"439","",1,14,"",1,"","","1468246416",""
"440",1,1,30,"",1,1,1,"1473908234",""
"441",16,"",19,"",1,1,1,"1473908572",""
"442","","",51,"",1,1,1,"1473908335",""
"443",11,"",12,"",1,1,1,"1473903268",""
"444",1,4,47,"",1,1,1,"1473908031",true
"445",24,1,16,1,1,1,1,"1473908474",""
"446",3,1,35,"",1,1,1,"1473908407",""
"447","",2,29,"",1,1,1,"1473908496",""
"448","","","","",1,"","","0",""
"449",10,"",21,"",1,1,1,"1473908073",""
"450",10,"",49,"",1,1,1,"1473908634",""
"453",37,1,1,"",1,1,1,"1473908666",""
"454",27,1,7,"",1,1,1,"1473907897",""
"455","",1,38,"",1,1,1,"1473907727",""
"456","",1,34,"",1,1,1,"1473907224",""
"457","",1,38,"",1,1,1,"1473906628",true
"458",3,4,24,"",1,1,1,"1473907900",""
"459",1,"",48,"",1,1,1,"1473908058",true
"460",17,3,3,"",1,1,1,"1473908119",""
"461",29,1,9,"",1,1,1,"1473908357",""
"462",39,3,5,"",1,1,1,"1473908256",""
"465","","",39,"",1,1,1,"1473908255",""
"466",1,"",34,"",1,1,1,"1473908540",""
"467",2,1,31,"",1,1,1,"1473908388",""
"468","","",59,"",1,1,1,"1473908154",""
"469","","",57,"",1,1,1,"1473907376",""
"470",32,2,3,"",1,1,1,"1473908527",""
